,gene,sg^Ind1^Rep1^CellType
7865,gene-9747,-8.817291558048165
7866,gene-9748,-9.827664641115549
7867,gene-9750,-11.255989732519149
7868,gene-9751,-9.293599338332445
7869,gene-9752,-10.535914685521643
7870,gene-9753,-10.21311011903757
7871,gene-9754,-10.894739080534977
7872,gene-9755,-10.89351880451716
7873,gene-9756,-11.530715700987638
7874,gene-9757,-11.314337460746444
7875,gene-9758,-11.19957672047519
7876,gene-9759,-11.580408107501905
7877,gene-9761,-9.496496405099837
7878,gene-9763,-10.46877406246953
7879,gene-9764,-9.738637174858809
7880,gene-9765,-11.356152234865771
7881,gene-9766,-10.200447845305556
7882,gene-9768,-9.997525007033857
7883,gene-9769,-8.631670868213366
7884,gene-9770,-11.169058644428285
7885,gene-9771,-11.360449830769046
7886,gene-9772,-10.37242238323645
7887,gene-9773,-8.070444697575285
7888,gene-9776,-9.676422623994105
7889,gene-9779,-10.1705879189823
7890,gene-9783,-10.772410625014277
7891,gene-9784,-9.20867102291213
7892,gene-9785,-11.407766034072438
7893,gene-9786,-11.392428354287027
7894,gene-9788,-10.763286986203557
7895,gene-9789,-10.48153222596344
7896,gene-9790,-9.571215912322602
7897,gene-9792,-10.217928397123817
7898,gene-9793,-11.598026078962915
7899,gene-9795,-10.888875157071602
7900,gene-9799,-9.00466828802215
7901,gene-9800,-10.10525002622141
7902,gene-9802,-9.426871128453703
7903,gene-9803,-10.612494705543819
7904,gene-9804,-9.073982372457008
7905,gene-9805,-9.28235588073785
7906,gene-9806,-9.678220806208323
7907,gene-9807,-9.562522036947717
7908,gene-9808,-10.45281522719658
7909,gene-9809,-11.319065863982631
7910,gene-9810,-9.718782863654305
7911,gene-9811,-10.975787898946132
7912,gene-9812,-10.418012921729234
7913,gene-9813,-11.108520392519507
7914,gene-9814,-10.764021456770786
7915,gene-9815,-10.571507158492054
7916,gene-9816,-9.066756563836428
7917,gene-9817,-10.800439226955689
7918,gene-9818,-8.833202524257857
7919,gene-9819,-11.025110340482831
7920,gene-9820,-10.470238923642329
7921,gene-9821,-10.015841077931675
7922,gene-9822,-11.250167422735178
7923,gene-9824,-10.955246729732353
7924,gene-9825,-10.462148067526083
7925,gene-9826,-10.124653347577155
7926,gene-9828,-10.656596434325229
7927,gene-9829,-10.494816499594174
7928,gene-9830,-9.501566957162906
7929,gene-9831,-10.871560580696823
7930,gene-9832,-9.965526355346862
7931,gene-9833,-9.935372490737613
7932,gene-9834,-10.01315744546889
7933,gene-9835,-10.872665017072924
7934,gene-9836,-9.850370001923357
7935,gene-9837,-11.087628146757051
7936,gene-9838,-9.607841562294173
7937,gene-9839,-11.165399965366033
7938,gene-9840,-11.094468404583866
7939,gene-9842,-10.578216214316306
7940,gene-9844,-11.533136296011467
7941,gene-9845,-9.817721381804319
7942,gene-9846,-10.920082068824287
7943,gene-9847,-9.650665617139365
7944,gene-9848,-9.966448472048295
7945,gene-9849,-10.231843433557847
7946,gene-9850,-7.673763982289094
7947,gene-9851,-9.49214470313852
7948,gene-9852,-9.819876727217007
7949,gene-9853,-9.860867950817129
7950,gene-9854,-11.42568680250242
7951,gene-9855,-9.741042205996575
7952,gene-9856,-10.133915881517428
7953,gene-9857,-10.469177185917564
7954,gene-9858,-11.426251805480351
7955,gene-9859,-10.230428700570352
7956,gene-9860,-10.318556157596289
7957,gene-9861,-10.09238778718151
7958,gene-9862,-10.56473245325124
7959,gene-9863,-9.859553951341663
7960,gene-9865,-9.329288303666141
7961,gene-9867,-11.158523840140871
7962,gene-9868,-9.625180918615174
7963,gene-9869,-10.711936606747033
7964,gene-9870,-10.403439202000081
7965,gene-9872,-8.783987032448719
7966,gene-9873,-9.946786592271854
7967,gene-9875,-10.189904358577483
7968,gene-9876,-8.17904927036975
7969,gene-9877,-9.470593646093857
7970,gene-9879,-10.591581627632632
7971,gene-9880,-10.162791198925772
7972,gene-9882,-10.172452456409827
7973,gene-9883,-9.872048055992787
7974,gene-9884,-9.732163484439296
7975,gene-9885,-9.73697987985209
7976,gene-9886,-10.613312050020912
7977,gene-9887,-10.688328466988914
7978,gene-9888,-11.330285602142661
7979,gene-9889,-10.090766914292045
7980,gene-9890,-10.261724668571414
7981,gene-9891,-10.136589643427055
7982,gene-9892,-8.818441012581003
7983,gene-9894,-9.952541534272925
7984,gene-9895,-10.405768725236289
7985,gene-9896,-9.516058919877898
7986,gene-9898,-10.940491330921354
7987,gene-9899,-10.939095402374013
7988,gene-9901,-11.183886075171554
7989,gene-9902,-11.341171752082778
7990,gene-9903,-10.699661344454126
7991,gene-9904,-8.843515380159129
7992,gene-9905,-11.077725393228869
7993,gene-9906,-10.777296246510499
7994,gene-9907,-11.382249964144506
7995,gene-9908,-11.389312872637307
7996,gene-9910,-9.357574537250553
7997,gene-9912,-10.16392760201532
7998,gene-9913,-11.264866860122345
7999,gene-9914,-10.79241155090256
8000,gene-9915,-10.42665890569817
8001,gene-9916,-11.581572818557508
8002,gene-9920,-11.535020813332723
8003,gene-9921,-9.454838469313295
8004,gene-9922,-9.407346435962014
8005,gene-9923,-10.628700986697002
8006,gene-9924,-10.885181719458945
8007,gene-9925,-10.484016518712005
8008,gene-9926,-10.350532818955228
8009,gene-9928,-10.996139080990122
8010,gene-9930,-9.700415628063457
8011,gene-9931,-10.46683163218202
8012,gene-9933,-9.50760194289772
8013,gene-9934,-10.504143205163924
8014,gene-9935,-11.404381593882354
8015,gene-9936,-10.184018661280328
8016,gene-9938,-9.275301506242982
8017,gene-9939,-11.037434263760638
8018,gene-9940,-6.591291379577913
8019,gene-9941,-6.206691789821252
8020,gene-9942,-7.418595031927814
8021,gene-9943,-7.408811971737419
8022,gene-9944,-8.770851263103376
8023,gene-9945,-8.349862187384216
8024,gene-9946,-8.702145525931368
8025,gene-9948,-7.088442675614893
8026,gene-9949,-8.938438663835496
8027,gene-9950,-9.863217970706092
8028,gene-9951,-11.5569584575817
8029,gene-9952,-9.1566370701917
8030,gene-9953,-10.540898542067058
8031,gene-9954,-9.437179999194543
8032,gene-9955,-11.013661237693897
8033,gene-9956,-10.23218318717669
8034,gene-9957,-10.701167752519298
8035,gene-9959,-8.896247395550311
8036,gene-9960,-11.598627915543615
8037,gene-9961,-9.757176942486884
8038,gene-9962,-10.09547223733778
8039,gene-9963,-10.35039505863425
8040,gene-9964,-9.498227459789437
8041,gene-9965,-8.570885492422104
8042,gene-9967,-11.515669715922758
8043,gene-9968,-10.115251370767005
8044,gene-9969,-10.6321951482855
8045,gene-9972,-9.605553626529005
8046,gene-9973,-11.171280011906312
8047,gene-9974,-9.836038866190805
8048,gene-9975,-10.417068344171545
8049,gene-9976,-6.8322408528726175
8050,gene-9977,-9.4145685078049
8051,gene-9978,-11.656020729082456
8052,gene-9980,-10.289224610896916
8053,gene-9981,-10.762790103506228
8054,gene-9982,-9.434260217853364
8055,gene-9983,-9.996343028767788
8056,gene-9984,-8.734913948466895
8057,gene-9985,-10.649508115632418
8058,gene-9986,-8.287569637964605
8059,gene-9987,-11.518232280237855
8060,gene-9988,-9.974950849859137
8061,gene-9991,-11.132970507440307
8062,gene-9992,-11.62147835485301
8063,gene-9993,-8.230598803628746
8064,gene-9994,-9.661603051621793
8065,gene-9995,-11.004189211778092
8066,gene-9998,-10.120923901728816
8067,gene-9999,-9.396450705244538
8068,gene-10000,-10.079852639429276
8069,gene-10001,-11.206577952213422
8070,gene-10002,-9.09063734481194
8071,gene-10003,-9.795957199309333
8072,gene-10004,-8.927287651279608
8073,gene-10005,-10.025580195897856
8074,gene-10006,-11.45901250450054
8075,gene-10008,-8.55822237531049
8076,gene-10009,-9.798955222533678
8077,gene-10010,-6.064745891974255
8078,gene-10011,-9.777577170079445
8079,gene-10012,-9.35752191879863
8080,gene-10013,-9.903225363406206
8081,gene-10014,-11.531565348324877
8082,gene-10015,-9.555595004942916
8083,gene-10016,-10.665529602016944
8084,gene-10018,-9.182947042696846
8085,gene-10019,-9.6672603001656
8086,gene-10021,-6.29212108418225
8087,gene-10022,-7.413107112211153
8088,gene-10023,-9.415164909740195
8089,gene-10024,-10.005253418295467
8090,gene-10025,-8.881300373794042
8091,gene-10027,-8.649593017537585
8092,gene-10028,-8.397291772118251
8093,gene-10029,-11.555897994923997
8094,gene-10030,-8.909864168507557
8095,gene-10031,-9.690291464701783
8096,gene-10032,-8.109931134596527
8097,gene-10033,-10.232129760111846
8098,gene-10034,-9.679852572477673
8099,gene-10035,-9.613857782012538
8100,gene-10036,-8.453932063186892
8101,gene-10037,-8.811182205633177
8102,gene-10038,-10.660327133348513
8103,gene-10039,-9.247147253433836
8104,gene-10040,-9.145750183427676
8105,gene-10041,-9.761600167762836
8106,gene-10042,-10.169557320682822
8107,gene-10043,-8.118672129765397
8108,gene-10044,-8.648087091406202
8109,gene-10045,-9.683326088954965
8110,gene-10046,-8.899764538018292
8111,gene-10047,-10.473392420063115
8112,gene-10048,-8.738044717522618
8113,gene-10049,-7.1159394354023835
8114,gene-10050,-10.262349067408206
8115,gene-10051,-8.920565155943168
8116,gene-10052,-10.679284620299086
8117,gene-10053,-9.04806857850943
8118,gene-10054,-9.192584211073159
8119,gene-10055,-10.121049465685337
8120,gene-10056,-9.731288127306215
8121,gene-10057,-11.305200090952606
8122,gene-10058,-10.741685455713629
8123,gene-10059,-9.291140106819553
8124,gene-10060,-10.120744706437613
8125,gene-10061,-10.954862928255396
8126,gene-10062,-10.240922393220478
8127,gene-10063,-9.952600603815327
8128,gene-10064,-7.757493586690879
8129,gene-10065,-10.509232673502721
8130,gene-10066,-10.89716948228951
8131,gene-10067,-9.97682597792466
8132,gene-10068,-9.192087505701332
8133,gene-10070,-9.82497211616522
8134,gene-10071,-9.581103464087937
8135,gene-10073,-11.6184932196048
8136,gene-10074,-11.168861800946106
8137,gene-10075,-11.265601977049844
8138,gene-10076,-10.937439569095405
8139,gene-10077,-8.904642769736808
8140,gene-10078,-9.608183270086673
8141,gene-10079,-10.721890392825706
8142,gene-10080,-9.90393370755009
8143,gene-10081,-9.151210319511794
8144,gene-10082,-9.009544293267465
8145,gene-10084,-9.116714250699543
8146,gene-10085,-10.822545644753722
8147,gene-10086,-9.588950441259783
8148,gene-10087,-10.518513837592085
8149,gene-10088,-8.7401098796968
8150,gene-10089,-10.0771159175021
8151,gene-10090,-10.832759177083824
8152,gene-10091,-9.918156304212182
8153,gene-10092,-11.437490584306053
8154,gene-10093,-10.277670722050294
8155,gene-10094,-10.33828947521122
8156,gene-10095,-11.614295949197972
8157,gene-10096,-8.82794870953053
8158,gene-10097,-10.62758406296433
8159,gene-10098,-9.412885802773639
8160,gene-10100,-11.120021841289311
8161,gene-10101,-10.357737594409974
8162,gene-10102,-9.027874282645612
8163,gene-10103,-9.827829875439315
8164,gene-10104,-10.45627334296897
8165,gene-10105,-7.974783784237152
8166,gene-10106,-11.0117619867679
8167,gene-10107,-10.734433323729224
8168,gene-10108,-10.06536287305406
8169,gene-10109,-11.522012943241178
8170,gene-10110,-10.969168904899405
8171,gene-10111,-10.439447750076784
8172,gene-10112,-9.929061105772176
8173,gene-10113,-10.049791872566386
8174,gene-10114,-10.385405072369386
8175,gene-10115,-11.496774129040453
8176,gene-10117,-9.33838290059112
8177,gene-10118,-11.429869414270573
8178,gene-10119,-10.725681529927073
8179,gene-10121,-10.144435186674059
8180,gene-10122,-11.085717142920336
8181,gene-10123,-9.527105946252975
8182,gene-10124,-9.53645500099287
8183,gene-10125,-10.089904305372864
8184,gene-10126,-10.010681997002186
8185,gene-10127,-10.772169157450993
8186,gene-10129,-9.309836212241567
8187,gene-10130,-10.103000968151283
8188,gene-10132,-10.158252336674325
8189,gene-10133,-10.540167980874159
8190,gene-10134,-8.375862360785515
8191,gene-10135,-8.882081492126272
8192,gene-10137,-9.59208250696444
8193,gene-10138,-10.67863196113004
8194,gene-10139,-11.453249108556818
8195,gene-10140,-8.6163659778078
8196,gene-10141,-7.643413387793656
8197,gene-10142,-7.590435899049922
8198,gene-10143,-7.175429983488144
8199,gene-10144,-8.279279756891588
8200,gene-10145,-9.481626920780634
8201,gene-10146,-8.042460259653502
8202,gene-10147,-6.397701172813118
8203,gene-10148,-8.359400831313467
8204,gene-10150,-11.321888054293185
8205,gene-10151,-10.919801265719517
8206,gene-10152,-10.98939909447875
8207,gene-10153,-9.614647421309993
8208,gene-10154,-9.750920304675187
8209,gene-10155,-8.740641459147906
8210,gene-10156,-9.650336727237855
8211,gene-10157,-10.16899448431104
8212,gene-10158,-10.264886006648698
8213,gene-10159,-10.56457695622641
8214,gene-10160,-8.97896653619528
8215,gene-10161,-10.476254619860057
8216,gene-10162,-9.477051827373861
8217,gene-10163,-9.957765885472213
8218,gene-10164,-9.419931615988943
8219,gene-10165,-10.59295223517508
8220,gene-10166,-10.10138841943054
8221,gene-10167,-8.248005587140122
8222,gene-10168,-10.654000378591794
8223,gene-10169,-9.705976416730056
8224,gene-10171,-10.836935882900034
8225,gene-10173,-8.02820760096556
8226,gene-10174,-10.238105603351972
8227,gene-10175,-10.288296003309306
8228,gene-10176,-11.142225148581439
8229,gene-10177,-10.154815928009223
8230,gene-10178,-9.471970674409855
8231,gene-10179,-11.137443787701075
8232,gene-10180,-10.983360461113078
8233,gene-10181,-11.144184108012354
8234,gene-10182,-9.68804469192565
8235,gene-10183,-9.712228411682537
8236,gene-10185,-10.240928205096624
8237,gene-10186,-10.216960390973657
8238,gene-10187,-10.688699121654968
8239,gene-10188,-9.843871271286813
8240,gene-10189,-9.706716835937534
8241,gene-10190,-10.400657097818195
8242,gene-10191,-10.134739032670694
8243,gene-10193,-9.516357371491663
8244,gene-10195,-9.28130179483098
8245,gene-10196,-9.91777658703918
8246,gene-10197,-9.05721325687688
8247,gene-10198,-10.902126063612227
8248,gene-10199,-10.020000122626795
8249,gene-10200,-10.885237154559299
8250,gene-10201,-10.237388518927052
8251,gene-10202,-11.277394393226446
8252,gene-10203,-10.534970527934709
8253,gene-10204,-9.45355218758696
8254,gene-10205,-9.225248445578357
8255,gene-10206,-9.415816748583499
8256,gene-10207,-9.197261267448296
8257,gene-10208,-10.965695376123831
8258,gene-10210,-10.30493589232576
8259,gene-10211,-10.14986247357586
8260,gene-10212,-11.252808273068993
8261,gene-10213,-10.292701388127991
8262,gene-10214,-10.166260532299365
8263,gene-10215,-10.410924919212354
8264,gene-10216,-10.15869258957722
8265,gene-10217,-9.355134129536465
8266,gene-10218,-9.072117904702628
8267,gene-10219,-9.923709672352283
8268,gene-10220,-10.71462517470192
8269,gene-10221,-11.529178021792612
8270,gene-10222,-10.091537175849304
8271,gene-10223,-11.232942603128347
8272,gene-10225,-9.621191009505896
8273,gene-10226,-9.689373681064364
8274,gene-10227,-11.659649682343264
8275,gene-10228,-8.79885092554488
8276,gene-10229,-10.094025127838325
8277,gene-10230,-8.911838195787498
8278,gene-10231,-10.431057122392652
8279,gene-10232,-9.908985897477002
8280,gene-10233,-9.577574480467652
8281,gene-10234,-9.888212486574238
8282,gene-10236,-11.01932204827451
8283,gene-10237,-10.021159658656137
8284,gene-10238,-10.271020473047901
8285,gene-10239,-10.098242957772197
8286,gene-10240,-8.676933002404395
8287,gene-10241,-11.424206144861376
8288,gene-10242,-10.598372144761084
8289,gene-10243,-8.924018864801823
8290,gene-10244,-8.084266894218551
8291,gene-10245,-9.693647879789369
8292,gene-10246,-7.884085596904282
8293,gene-10247,-10.997732207665923
8294,gene-10248,-11.120820361922636
8295,gene-10249,-8.399027739748744
8296,gene-10250,-8.232008189098007
8297,gene-10251,-8.51570409436303
8298,gene-10252,-10.081860549135788
8299,gene-10253,-10.447720591605153
8300,gene-10254,-10.43890311894862
8301,gene-10257,-9.560124289224923
8302,gene-10258,-9.982634254454704
8303,gene-10260,-9.1516081802397
8304,gene-10261,-9.143510646236011
8305,gene-10263,-6.0302668570989795
8306,gene-10264,-11.212821309651996
8307,gene-10266,-11.359247002835623
8308,gene-10268,-9.031204368577079
8309,gene-10269,-10.226555374074985
8310,gene-10270,-11.280125849437598
8311,gene-10271,-9.099294096261543
8312,gene-10273,-9.35895578932708
8313,gene-10274,-10.00044902386211
8314,gene-10276,-10.37199856722475
8315,gene-10277,-11.642335585283092
8316,gene-10278,-10.110319307130784
8317,gene-10279,-10.482126642846577
8318,gene-10280,-11.192267982446996
8319,gene-10281,-10.460521671372632
8320,gene-10282,-8.542779003369898
8321,gene-10283,-10.266431105459004
8322,gene-10284,-10.734597786176849
8323,gene-10285,-8.468622138295538
8324,gene-10286,-9.41785689203659
8325,gene-10287,-10.35963469144695
8326,gene-10288,-11.085747962997297
8327,gene-10289,-9.92387999005005
8328,gene-10290,-10.52796317977599
8329,gene-10291,-9.609969193712661
8330,gene-10292,-10.363646688933517
8331,gene-10293,-11.533086229390808
8332,gene-10294,-10.328200372490047
8333,gene-10295,-9.573968476368927
8334,gene-10296,-10.428381278819948
8335,gene-10297,-10.033050501031845
8336,gene-10298,-9.5374276108497
8337,gene-10299,-10.080689101610727
8338,gene-10301,-9.743348756363465
8339,gene-10302,-11.27133998549804
8340,gene-10303,-9.565516577914453
8341,gene-10304,-10.772871620565958
8342,gene-10306,-10.207111956930225
8343,gene-10307,-10.15919338930227
8344,gene-10308,-9.827198682003814
8345,gene-10309,-9.792575465806742
8346,gene-10310,-10.145933987008224
8347,gene-10313,-9.836861123558036
8348,gene-10315,-11.333500533100858
8349,gene-10316,-8.758428253941986
8350,gene-10317,-11.66502865728827
8351,gene-10318,-11.112517807307132
8352,gene-10319,-10.838031584218106
8353,gene-10320,-11.234272203268052
8354,gene-10323,-9.041824748207052
8355,gene-10324,-11.239339340068362
8356,gene-10325,-10.345412298219177
8357,gene-10326,-9.272054438932452
8358,gene-10327,-10.16038577547936
8359,gene-10328,-10.034815584274122
8360,gene-10329,-11.003422774935915
8361,gene-10330,-9.97197470142148
8362,gene-10331,-9.298692127315478
8363,gene-10332,-9.879418778763688
8364,gene-10333,-9.57657689440451
8365,gene-10334,-9.454421048004455
8366,gene-10335,-10.195422183232328
8367,gene-10336,-9.966544434480134
8368,gene-10337,-9.890245315170489
8369,gene-10339,-8.749836564045825
8370,gene-10340,-10.010974431817164
8371,gene-10341,-10.790332650319435
8372,gene-10342,-10.350250948059408
8373,gene-10344,-9.369560944757236
8374,gene-10345,-10.72905108340313
8375,gene-10346,-10.935964901823267
8376,gene-10348,-11.245802044308265
8377,gene-10349,-10.262891880121556
8378,gene-10350,-11.052526421375733
8379,gene-10351,-10.36185277255505
8380,gene-10352,-10.032370526315532
8381,gene-10353,-9.478207272974727
8382,gene-10354,-11.632765126323214
8383,gene-10355,-9.900711714401773
8384,gene-10358,-9.76476932418963
8385,gene-10359,-8.882007318740797
8386,gene-10361,-8.211312138113907
8387,gene-10363,-10.109303546361343
8388,gene-10364,-9.984823054673186
8389,gene-10365,-11.428817280797439
8390,gene-10366,-9.02070559282831
8391,gene-10367,-11.05682873006926
8392,gene-10368,-10.777494575645559
8393,gene-10370,-9.245320830731435
8394,gene-10371,-9.36303933047619
8395,gene-10372,-9.6116798801738
8396,gene-10373,-10.850422969592238
8397,gene-10376,-10.951590855800651
8398,gene-10377,-9.556548582820843
8399,gene-10378,-10.423884428364753
8400,gene-10379,-9.893806219252317
8401,gene-10380,-10.737223917886848
8402,gene-10381,-9.60644913783709
8403,gene-10382,-10.55044411616549
8404,gene-10383,-9.502725528462394
8405,gene-10385,-11.649697084374214
8406,gene-10386,-9.337954430532651
8407,gene-10387,-10.610849338959717
8408,gene-10388,-10.611771697461046
8409,gene-10389,-10.427255947202902
8410,gene-10390,-11.232045729008053
8411,gene-10391,-11.497712753333856
8412,gene-10392,-10.459885644790493
8413,gene-10394,-10.197758354590102
8414,gene-10395,-9.669108859952297
8415,gene-10397,-11.477066049819465
8416,gene-10398,-10.948390276176491
8417,gene-10400,-9.178648721797966
8418,gene-10401,-9.759475074451842
8419,gene-10402,-10.317687182204361
8420,gene-10403,-10.198600804398351
8421,gene-10404,-9.026515514086942
8422,gene-10405,-9.866535637653667
8423,gene-10406,-7.9269448636834925
8424,gene-10407,-8.304716272083136
8425,gene-10408,-11.440998340696488
8426,gene-10409,-9.546457614847348
8427,gene-10410,-11.19594825911185
8428,gene-10413,-11.068847480129374
8429,gene-10414,-9.025182067568963
8430,gene-10415,-9.986232047533884
8431,gene-10416,-11.389718665147303
8432,gene-10418,-11.372315061541897
8433,gene-10419,-10.967178821856843
8434,gene-10420,-10.302991482171016
8435,gene-10421,-10.47082381523883
8436,gene-10422,-10.545239523826615
8437,gene-10423,-8.04903980799997
8438,gene-10424,-10.542999168126302
8439,gene-10426,-11.458548051950544
8440,gene-10427,-9.836016785710855
8441,gene-10428,-11.314818579770083
8442,gene-10429,-9.75449079085335
8443,gene-10430,-10.153765320469477
8444,gene-10431,-10.949260080766457
8445,gene-10432,-9.758441954276787
8446,gene-10434,-9.705034919703804
8447,gene-10435,-10.171148623062223
8448,gene-10436,-10.155369556215554
8449,gene-10437,-9.338560688179083
8450,gene-10438,-11.194136471015836
8451,gene-10439,-10.601086076398751
8452,gene-10440,-10.424513620107648
8453,gene-10441,-9.275230487828887
8454,gene-10442,-10.493959861805294
8455,gene-10443,-10.630770987777657
8456,gene-10444,-8.040088070093319
8457,gene-10445,-11.572997043877772
8458,gene-10446,-10.444879029862967
8459,gene-10447,-9.926692745164901
8460,gene-10448,-10.676537749323227
8461,gene-10449,-9.440387648122408
8462,gene-10450,-10.679894336236686
8463,gene-10451,-10.223437695924193
8464,gene-10452,-11.27166015183832
8465,gene-10453,-10.481651994775998
8466,gene-10454,-7.3500062547858835
8467,gene-10455,-9.828745134451765
8468,gene-10456,-10.042593484971501
8469,gene-10457,-8.803145531130482
8470,gene-10459,-9.405492674538287
8471,gene-10460,-11.611778899411243
8472,gene-10462,-11.414673279670467
8473,gene-10463,-10.406048865997635
8474,gene-10464,-10.1131952790416
8475,gene-10465,-10.199011393259951
8476,gene-10466,-10.886688643858673
8477,gene-10467,-7.590267640559518
8478,gene-10469,-8.197212910140816
8479,gene-10470,-10.617629881205684
8480,gene-10471,-9.604181117861753
8481,gene-10472,-10.099107813911553
8482,gene-10473,-9.635379589469997
8483,gene-10474,-9.566899916820855
8484,gene-10475,-10.92339261234091
8485,gene-10476,-9.926410183794612
8486,gene-10477,-10.038588804012683
8487,gene-10478,-9.270394269523685
8488,gene-10479,-8.936818538766989
8489,gene-10480,-10.492473062182995
8490,gene-10482,-9.411968341401007
8491,gene-10483,-9.238367590039086
8492,gene-10484,-9.846105762348955
8493,gene-10485,-10.708390278230212
8494,gene-10486,-11.652886124640833
8495,gene-10487,-10.201951842812733
8496,gene-10488,-10.482480593689749
8497,gene-10489,-9.512291201798284
8498,gene-10490,-10.065381142313718
8499,gene-10491,-8.212846316258936
8500,gene-10492,-10.737929763883415
8501,gene-10493,-10.589975234501736
8502,gene-10494,-8.981558060856917
8503,gene-10495,-10.525246179211875
8504,gene-10496,-7.500813710932586
8505,gene-10497,-6.500750035800144
8506,gene-10498,-9.721555476952982
8507,gene-10499,-8.55685327994893
8508,gene-10500,-7.688734723168452
8509,gene-10501,-7.765554609448103
8510,gene-10502,-8.663830400488795
8511,gene-10503,-9.63716304716363
8512,gene-10505,-10.343468205382676
8513,gene-10506,-9.510256246341168
8514,gene-10507,-9.506155783651637
8515,gene-10509,-10.633928675689402
8516,gene-10510,-10.169822631985696
8517,gene-10511,-10.501834560940623
8518,gene-10512,-10.012494169819146
8519,gene-10513,-10.647135812954488
8520,gene-10514,-11.051824011664069
8521,gene-10517,-11.191855752622631
8522,gene-10519,-10.241914454674212
8523,gene-10520,-11.259772182192343
8524,gene-10523,-10.457717116236813
8525,gene-10524,-11.361550450556223
8526,gene-10526,-10.785707859812394
8527,gene-10528,-10.740024624434545
8528,gene-10529,-9.865829903576753
8529,gene-10530,-10.701231382990544
8530,gene-10531,-11.665142740603152
8531,gene-10532,-10.465508852326298
8532,gene-10535,-10.146460714217467
8533,gene-10536,-9.749046414612051
8534,gene-10537,-10.806003943348765
8535,gene-10538,-11.207447442759042
8536,gene-10540,-11.39305754122296
8537,gene-10542,-11.161106579585173
8538,gene-10543,-11.172868219739444
8539,gene-10544,-9.96110435794641
8540,gene-10546,-9.64046299288718
8541,gene-10548,-9.54492763075405
8542,gene-10550,-11.339842373843386
8543,gene-10554,-8.613477730199792
8544,gene-10555,-9.509076939003354
8545,gene-10556,-9.216793039176377
8546,gene-10557,-10.00648760022919
8547,gene-10558,-10.541179177160801
8548,gene-10559,-9.628745232731381
8549,gene-10560,-10.163780214945623
8550,gene-10561,-10.433503230401838
8551,gene-10562,-10.365806802288477
8552,gene-10563,-9.841135491776996
8553,gene-10564,-8.572063113827543
8554,gene-10566,-10.310465031289228
8555,gene-10568,-9.830850560954731
8556,gene-10570,-8.94621735960232
8557,gene-10571,-10.94252570491314
8558,gene-10572,-9.807626917820516
8559,gene-10573,-9.185290864861587
8560,gene-10574,-11.082328779854688
8561,gene-10575,-10.266006298084816
8562,gene-10576,-10.529574082431472
8563,gene-10577,-9.175938395213597
8564,gene-10578,-9.6105123577678
8565,gene-10580,-10.327484523315613
8566,gene-10582,-9.357996015674955
8567,gene-10584,-11.683165482719819
8568,gene-10587,-10.788551513103462
8569,gene-10588,-10.7125101291337
8570,gene-10589,-10.77090515153031
8571,gene-10590,-9.595010256097648
8572,gene-10591,-11.111486707788469
8573,gene-10594,-9.572664773237008
8574,gene-10595,-9.14638273034651
8575,gene-10596,-10.911293046077681
8576,gene-10597,-11.226584068560753
8577,gene-10598,-10.848457781963798
8578,gene-10599,-11.203509249217188
8579,gene-10600,-10.155679676418496
8580,gene-10601,-10.907322086177613
8581,gene-10602,-9.659714018400246
8582,gene-10603,-10.550127432126924
8583,gene-10604,-10.086670552894436
8584,gene-10605,-10.858132027909281
8585,gene-10606,-10.29512671611979
8586,gene-10607,-10.59073373268354
8587,gene-10609,-8.79583906879093
8588,gene-10610,-8.661702274348674
8589,gene-10612,-10.678607739006152
8590,gene-10613,-11.03042864934601
8591,gene-10614,-9.679674325342742
8592,gene-10617,-10.59124602510186
8593,gene-10620,-10.569757160111427
8594,gene-10621,-7.812545406624692
8595,gene-10622,-9.029786706846323
8596,gene-10623,-11.313068822746054
8597,gene-10624,-11.165295815364242
8598,gene-10625,-9.625361556671672
8599,gene-10626,-10.754568934110548
8600,gene-10627,-10.918956490449647
8601,gene-10629,-9.674953570645988
8602,gene-10630,-10.49250193958775
8603,gene-10631,-11.380218351215044
8604,gene-10632,-10.605098041756785
8605,gene-10633,-10.369210472822171
8606,gene-10634,-9.92026496851121
8607,gene-10635,-9.524334932555893
8608,gene-10636,-10.476258862734568
8609,gene-10637,-10.83498865953814
8610,gene-10638,-10.61593920993163
8611,gene-10639,-8.844684490350451
8612,gene-10640,-11.094028582346553
8613,gene-10641,-9.595974032175162
8614,gene-10642,-11.260342489780047
8615,gene-10643,-11.438199648191222
8616,gene-10644,-9.783945946858744
8617,gene-10645,-10.256512254528861
8618,gene-10646,-10.692090252591534
8619,gene-10648,-11.128652156411801
8620,gene-10649,-11.440196008654315
8621,gene-10650,-11.435346861101861
8622,gene-10651,-10.947661399396148
8623,gene-10653,-10.87583229087786
8624,gene-10654,-8.477560236469738
8625,gene-10658,-10.615863804488919
8626,gene-10659,-11.550319306537189
8627,gene-10660,-10.780957916643723
8628,gene-10662,-9.547735122785472
8629,gene-10663,-9.630391510551332
8630,gene-10665,-10.790708464526247
8631,gene-10666,-9.833708322438541
8632,gene-10668,-10.390959571507931
8633,gene-10669,-10.260411156306105
8634,gene-10670,-8.8819914700364
8635,gene-10671,-9.662408426548204
8636,gene-10672,-9.562917784078673
8637,gene-10673,-10.614674072452056
8638,gene-10674,-11.326154438644803
8639,gene-10675,-11.25594263192861
8640,gene-10676,-10.037722766077529
